Sentence #,Word,POS,Tag
,(,NNS,O
,Bóveda,NNS,O
,),NNS,O
,',NNS,O
Sentence: 1280,TK,NNS,B-ORG
,(,NNS,I-ORG
,kusituy,NNS,I-ORG
,),NNS,I-ORG
Sentence: 1281,Eustaquio,NNS,B-LOC
,Méndez,NNS,I-LOC
,pruwinsya,NNS,I-LOC
,",",NNS,O
,José,NNS,B-LOC
,María,NNS,I-LOC
,Avilés,NNS,I-LOC
,pruwinsya,NNS,I-LOC
,",",NNS,O
,Tarija,NNS,B-LOC
,pruwinsya,NNS,I-LOC
Sentence: 1282,Sankay,NNS,B-ORG
,mama,NNS,I-ORG
,llaqta,NNS,I-ORG
,parki,NNS,I-ORG
Sentence: 1283,--,NNS,O
,>,NNS,O
,.,NNS,O
,',NNS,O
,José,NNS,B-PER
,Luis,NNS,I-PER
,Tejada,NNS,I-PER
,Sorzano,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 1284,Yehudi,NNS,B-PER
,Menuhin,NNS,I-PER
,(,NNS,O
,*1916,NNS,O
,-,NNS,O
,†1999,NNS,O
,),NNS,O
Sentence: 1285,Piluta,NNS,B-ORG
,Hayt'ay,NNS,I-ORG
,Pachantin,NNS,I-ORG
,Kupa,NNS,I-ORG
,2014,NNS,I-ORG
Sentence: 1286,Buliwya,NNS,B-LOC
,tuqti,NNS,I-LOC
,'Juglans,NNS,O
,boliviana,NNS,O
,',NNS,O
Sentence: 1287,.,NNS,O
,',NNS,O
,Juventus,NNS,B-ORG
,FC,NNS,I-ORG
,',NNS,O
,.,NNS,O
Sentence: 1288,PUSAPUNA,NNS,O
,Chunwa,NNS,B-LOC
,Runallaqta,NNS,I-LOC
,Ripuwlika,NNS,I-LOC
Sentence: 1289,Piluta,NNS,B-ORG
,Hayt'ay,NNS,I-ORG
,Pachantin,NNS,I-ORG
,Kupa,NNS,I-ORG
,1970,NNS,I-ORG
Sentence: 1290,Qusqu,NNS,B-LOC
,suyu,NNS,I-LOC
,",",NNS,O
,Killapampa,NNS,B-LOC
,pruwinsya,NNS,I-LOC
,",",NNS,O
,Wayupata,NNS,B-LOC
,distritu,NNS,I-LOC
,",",NNS,O
,Urupampa,NNS,B-LOC
,pruwinsya,NNS,I-LOC
,",",NNS,O
,Ullantaytampu,NNS,B-LOC
,distritu,NNS,I-LOC
Sentence: 1291,San,NNS,B-ORG
,Matías,NNS,I-ORG
,amachasqa,NNS,I-ORG
,sallqa,NNS,I-ORG
,suyu,NNS,I-ORG
Sentence: 1292,PUSAPUNA,NNS,O
,Laram,NNS,B-ORG
,Q'awa,NNS,I-ORG
,urqu,NNS,I-ORG
,(,NNS,I-ORG
,Paqaqi,NNS,I-ORG
,),NNS,I-ORG
Sentence: 1293,.,NNS,O
,',NNS,O
,Ronaldinho,NNS,B-PER
,',NNS,O
,.,NNS,O
Sentence: 1294,Puru-puru,NNS,B-LOC
,(,NNS,O
,'Calceolaria,NNS,O
,sp,NNS,O
,.,NNS,O
,',NNS,O
,),NNS,O
Sentence: 1295,PUSAPUNA,NNS,O
,Johann,NNS,B-PER
,Jakob,NNS,I-PER
,von,NNS,I-PER
,Tschudi,NNS,I-PER
Sentence: 1296,Roberto,NNS,B-PER
,Carlos,NNS,I-PER
,-,NNS,O
,7,NNS,O
,.,NNS,O
Sentence: 1297,Yuraq,NNS,B-LOC
,machin,NNS,I-LOC
,'Cebus,NNS,O
,albifrons,NNS,O
,',NNS,O
Sentence: 1298,Ismael,NNS,B-ORG
,Montes,NNS,I-ORG
,Jatun,NNS,I-ORG
,Yachay,NNS,I-ORG
,Wasi,NNS,I-ORG
,Yachachiqkunaq,NNS,I-ORG
,Wakichikunankupaq,NNS,I-ORG
Sentence: 1299,Piluta,NNS,B-ORG
,Hayt'ay,NNS,I-ORG
,Pachantin,NNS,I-ORG
,Kupa,NNS,I-ORG
,1986,NNS,I-ORG
Sentence: 1300,PUSAPUNA,NNS,O
,Mullipampa,NNS,B-LOC
,distritu,NNS,I-LOC
,(,NNS,I-LOC
,Wankawillka,NNS,I-LOC
,),NNS,I-LOC
Sentence: 1301,Christian,NNS,B-PER
,Karembeu,NNS,I-PER
,-,NNS,O
,20,NNS,O
,.,NNS,O
Sentence: 1302,.,NNS,O
,',NNS,O
,Liyun,NNS,B-PER
,XII,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 1303,Jean-Philippe,NNS,B-PER
,Rameau,NNS,I-PER
,",",NNS,O
,Georg,NNS,B-PER
,Philipp,NNS,I-PER
,Telemann,NNS,I-PER
,",",NNS,O
,Johann,NNS,B-PER
,Sebastian,NNS,I-PER
,Bach,NNS,I-PER
,",",NNS,O
,Georg,NNS,B-PER
,Friedrich,NNS,I-PER
,Händel,NNS,I-PER
,",",NNS,O
,Antonio,NNS,B-PER
,Vivaldi,NNS,I-PER
,",",NNS,O
,Domenico,NNS,B-PER
,Scarlatti,NNS,I-PER
,.,NNS,O
Sentence: 1304,Juan,NNS,B-PER
,Domingo,NNS,I-PER
,Perón,NNS,I-PER
Sentence: 1305,.,NNS,O
,',NNS,O
,Mariano,NNS,B-PER
,Herencia,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 1306,pusapuna,NNS,O
,Siq'isqa,NNS,B-PER
,rikchasapa,NNS,I-PER
,willakuy,NNS,I-PER
Sentence: 1307,.,NNS,O
,',NNS,O
,Pawlu,NNS,B-PER
,V,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 1308,.,NNS,O
,',NNS,O
,Yasuo,NNS,B-PER
,Fukuda,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 1309,.,NNS,O
,',NNS,O
,Liyun,NNS,B-PER
,II,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 1310,PUSAPUNA,NNS,O
,Awya,NNS,B-LOC
,Yala,NNS,I-LOC
,(,NNS,I-LOC
,Mulanpi,NNS,I-LOC
,),NNS,I-LOC
Sentence: 1311,Chilipi,NNS,B-ORG
,amachasqa,NNS,I-ORG
,sallqa,NNS,I-ORG
,suyukuna,NNS,I-ORG
Sentence: 1312,Mauro,NNS,B-PER
,Ramos,NNS,I-PER
,-,NNS,O
,17,NNS,O
,.,NNS,O
Sentence: 1313,Piluta,NNS,B-ORG
,Hayt'ay,NNS,I-ORG
,Pachantin,NNS,I-ORG
,Kupa,NNS,I-ORG
,2014,NNS,I-ORG
Sentence: 1314,Hatun,NNS,B-LOC
,suksu,NNS,I-LOC
,(,NNS,O
,'Turdus,NNS,O
,fuscater,NNS,O
,',NNS,O
,),NNS,O
Sentence: 1315,===,NNS,O
,Rimay,NNS,B-ORG
,yachaq,NNS,I-ORG
,ruphay,NNS,I-ORG
,mit'a,NNS,I-ORG
,yachay,NNS,I-ORG
,wasi,NNS,I-ORG
,nisqap,NNS,O
,liwruchasqan,NNS,O
,willakuykuna,NNS,O
,qillqakunapas,NNS,O
,===,NNS,O
Sentence: 1316,Lawqa,NNS,B-ORG
,mama,NNS,I-ORG
,llaqta,NNS,I-ORG
,parki,NNS,I-ORG
Sentence: 1317,Titiqaqa,NNS,B-LOC
,mama,NNS,I-LOC
,llaqta,NNS,I-LOC
,risirwa,NNS,I-LOC
Sentence: 1318,Piluta,NNS,B-ORG
,Hayt'ay,NNS,I-ORG
,Pachantin,NNS,I-ORG
,Kupa,NNS,I-ORG
,1970,NNS,I-ORG
Sentence: 1319,Buliwyap,NNS,B-LOC
,Kunti,NNS,I-LOC
,Wallan,NNS,I-LOC
,",",NNS,O
,Antikuna,NNS,B-LOC
Sentence: 1320,.,NNS,O
,',NNS,O
,Andrés,NNS,B-PER
,de,NNS,I-PER
,Santa,NNS,I-PER
,Cruz,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 1321,.,NNS,O
,',NNS,O
,Huwan,NNS,B-PER
,XVIII,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 1322,PUSAPUNA,NNS,O
,Utishi,NNS,B-ORG
,mamallaqta,NNS,I-ORG
,wari,NNS,I-ORG
,kancha,NNS,I-ORG
Sentence: 1323,PUSAPUNA,NNS,O
,Piruw,NNS,B-ORG
,suyup,NNS,I-ORG
,Rimana,NNS,I-ORG
,Wasin,NNS,I-ORG
Sentence: 1324,Wilhelm,NNS,B-PER
,Conrad,NNS,I-PER
,Röntgen,NNS,I-PER
Sentence: 1325,Piluta,NNS,B-ORG
,Hayt'ay,NNS,I-ORG
,Pachantin,NNS,I-ORG
,Kupa,NNS,I-ORG
,1986,NNS,I-ORG
Sentence: 1326,Piluta,NNS,B-ORG
,Hayt'ay,NNS,I-ORG
,Pachantin,NNS,I-ORG
,Kupa,NNS,I-ORG
,1994,NNS,I-ORG
Sentence: 1327,.,NNS,O
,',NNS,O
,Domingo,NNS,B-PER
,Nieto,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 1328,.,NNS,O
,',NNS,O
,Musuq,NNS,B-ORG
,Rimanakuy,NNS,I-ORG
,',NNS,O
,.,NNS,O
Sentence: 1329,**,NNS,O
,',NNS,O
,Yuyu,NNS,B-LOC
,khana,NNS,I-LOC
,',NNS,O
,(,NNS,O
,Sonchus,NNS,O
,asper,NNS,O
,),NNS,O
,',NNS,O
Sentence: 1330,Piluta,NNS,B-ORG
,Hayt'ay,NNS,I-ORG
,Pachantin,NNS,I-ORG
,Kupa,NNS,I-ORG
,2014,NNS,I-ORG
Sentence: 1331,Awaylla,NNS,B-LOC
,waman,NNS,I-LOC
,'Circus,NNS,O
,cinereus,NNS,O
,',NNS,O
Sentence: 1332,Piluta,NNS,B-ORG
,Hayt'ay,NNS,I-ORG
,Pachantin,NNS,I-ORG
,Kupa,NNS,I-ORG
,1994,NNS,I-ORG
Sentence: 1333,Chilipi,NNS,B-ORG
,amachasqa,NNS,I-ORG
,sallqa,NNS,I-ORG
,suyukuna,NNS,I-ORG
Sentence: 1334,Chilipi,NNS,B-ORG
,amachasqa,NNS,I-ORG
,sallqa,NNS,I-ORG
,suyukuna,NNS,I-ORG
Sentence: 1335,Gylmar,NNS,B-PER
,dos,NNS,I-PER
,Santos,NNS,I-PER
,Neves,NNS,I-PER
,-,NNS,O
,2,NNS,O
,.,NNS,O
Sentence: 1336,Kamasqa,NNS,O
,",",NNS,O
,Manuel,NNS,B-PER
,Pardo,NNS,I-PER
,y,NNS,I-PER
,Lavalle,NNS,I-PER
,Umalliqmi,NNS,O
,.,NNS,O
Sentence: 1337,PUSAPUNA,NNS,O
,Clorinda,NNS,B-PER
,Matto,NNS,I-PER
,de,NNS,I-PER
,Turner,NNS,I-PER
Sentence: 1338,.,NNS,O
,',NNS,O
,Luis,NNS,B-PER
,José,NNS,I-PER
,de,NNS,I-PER
,Orbegoso,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 1339,13º10'-14º53,NNS,O
,.,NNS,O
,S,NNS,O
,",",NNS,O
,75º01'-75º54,NNS,O
,.,NNS,O
,W,NNS,O
,;,NNS,O
,Ika,NNS,B-LOC
,suyu,NNS,I-LOC
,",",NNS,O
,Ika,NNS,B-LOC
,pruwinsya,NNS,I-LOC
,;,NNS,O
,Wankawillka,NNS,B-LOC
,suyu,NNS,I-LOC
,",",NNS,O
,Chuqlluqucha,NNS,B-LOC
,pruwinsya,NNS,I-LOC
,;,NNS,O
Sentence: 1340,.,NNS,O
,',NNS,O
,Ronald,NNS,B-PER
,Reagan,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 1341,Belisario,NNS,B-LOC
,Boeto,NNS,I-LOC
,pruwinsya,NNS,I-LOC
Sentence: 1342,PUSAPUNA,NNS,O
,Juan,NNS,B-ORG
,Fernández,NNS,I-ORG
,tarakuna,NNS,I-ORG
,mama,NNS,I-ORG
,llaqta,NNS,I-ORG
,parki,NNS,I-ORG
Sentence: 1343,.,NNS,O
,',NNS,O
,Edgardo,NNS,B-PER
,Mercado,NNS,I-PER
,Jarrín,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 1344,Kuntur,NNS,B-LOC
,'Vultur,NNS,O
,gryphus,NNS,O
,',NNS,O
Sentence: 1345,San,NNS,B-LOC
,Jerónimo,NNS,I-LOC
,distritu,NNS,I-LOC
,(,NNS,I-LOC
,Antawaylla,NNS,I-LOC
,),NNS,I-LOC
Sentence: 1346,PUSAPUNA,NNS,O
,Piruw,NNS,B-ORG
,suyup,NNS,I-ORG
,Rimana,NNS,I-ORG
,Wasin,NNS,I-ORG
Sentence: 1347,",",NNS,O
,Yuraq,NNS,B-LOC
,Walla,NNS,I-LOC
,",",NNS,O
,Anqash,NNS,B-LOC
,suyu,NNS,I-LOC
Sentence: 1348,Chimpurasu,NNS,B-LOC
,marka,NNS,I-LOC
,",",NNS,O
,Impapura,NNS,B-LOC
,marka,NNS,I-LOC
,",",NNS,O
,Karchi,NNS,B-LOC
,marka,NNS,I-LOC
,",",NNS,O
,Kutupaksi,NNS,B-LOC
,marka,NNS,I-LOC
,",",NNS,O
,Pichincha,NNS,B-LOC
,marka,NNS,I-LOC
,",",NNS,O
,Tunkurawa,NNS,B-LOC
,marka,NNS,I-LOC
Sentence: 1349,Joanne,NNS,B-PER
,K.,NNS,I-PER
,Rowling,NNS,I-PER
Sentence: 1350,Mamallaqtapura,NNS,B-ORG
,Qullqi,NNS,I-ORG
,Qullqa,NNS,I-ORG
Sentence: 1351,pusapuna,NNS,O
,Ho,NNS,B-LOC
,Chi,NNS,I-LOC
,Minh,NNS,I-LOC
,llaqta,NNS,I-LOC
Sentence: 1352,Uwuy,NNS,B-ORG
,pinkuyllu,NNS,I-ORG
,',NNS,O
,(,NNS,O
,Oboe,NNS,O
,),NNS,O
,',NNS,O
Sentence: 1353,Miguel,NNS,B-PER
,de,NNS,I-PER
,Cervantes,NNS,I-PER
Sentence: 1354,Toribio,NNS,B-PER
,Rodríguez,NNS,I-PER
,de,NNS,I-PER
,Mendoza,NNS,I-PER
Sentence: 1355,Piluta,NNS,B-ORG
,Hayt'ay,NNS,I-ORG
,Pachantin,NNS,I-ORG
,Kupa,NNS,I-ORG
,2002,NNS,I-ORG
Sentence: 1356,Uma,NNS,B-LOC
,llaqtanqa,NNS,I-LOC
,Salvador,NNS,B-LOC
,llaqtam,NNS,O
,.,NNS,O
Sentence: 1357,.,NNS,O
,',NNS,O
,Saqa-saqa,NNS,B-LOC
,',NNS,O
,.,NNS,O
,icha,NNS,O
,.,NNS,O
,',NNS,O
,leche-leche,NNS,O
,',NNS,O
,.,NNS,O
,(,NNS,O
,'Taraxacum,NNS,O
,officinale,NNS,O
,',NNS,O
,),NNS,O
Sentence: 1358,River,NNS,B-ORG
,Plate,NNS,I-ORG
,(,NNS,O
,),NNS,O
Sentence: 1359,**,NNS,O
,.,NNS,O
,',NNS,O
,Sichura,NNS,B-LOC
,atuq,NNS,I-LOC
,',NNS,O
,.,NNS,O
,',NNS,O
,(,NNS,O
,Pseudalopex,NNS,O
,sechurae,NNS,O
,),NNS,O
,',NNS,O
Sentence: 1360,Amirika,NNS,B-ORG
,Mamallaqtap,NNS,I-ORG
,Pachakutinapaq,NNS,I-ORG
,Huñunakuynin,NNS,I-ORG
Sentence: 1361,Isiboro,NNS,B-ORG
,Secure,NNS,I-ORG
,mamallaqta,NNS,I-ORG
,parki,NNS,I-ORG
Sentence: 1362,PUSAPUNA,NNS,O
,Laram,NNS,B-ORG
,Q'awani,NNS,I-ORG
,mamallaqta,NNS,I-ORG
,parki,NNS,I-ORG
Sentence: 1363,Intimpa,NNS,B-LOC
,'Podocarpus,NNS,O
,sp,NNS,O
,.,NNS,O
,',NNS,O
Sentence: 1364,Piluta,NNS,B-ORG
,Hayt'ay,NNS,I-ORG
,Pachantin,NNS,I-ORG
,Kupa,NNS,I-ORG
,1986,NNS,I-ORG
Sentence: 1365,Bartolomé,NNS,B-PER
,de,NNS,I-PER
,Las,NNS,I-PER
,Casas,NNS,I-PER
Sentence: 1366,Wallaqa,NNS,B-LOC
,mayu,NNS,I-LOC
,",",NNS,O
,(,NNS,O
,Piruw,NNS,B-LOC
,),NNS,O
Sentence: 1367,Chilipi,NNS,B-ORG
,amachasqa,NNS,I-ORG
,sallqa,NNS,I-ORG
,suyukuna,NNS,I-ORG
Sentence: 1368,Tukuy,NNS,B-ORG
,runakunap,NNS,I-ORG
,qhapaq,NNS,I-ORG
,kaynin,NNS,I-ORG
Sentence: 1369,Francisco,NNS,B-PER
,García,NNS,I-PER
,Calderón,NNS,I-PER
,Rey,NNS,I-PER
Sentence: 1370,Chaypi,NNS,O
,María,NNS,B-PER
,Elena,NNS,I-PER
,Moyano,NNS,I-PER
,illapayayarqanku,NNS,O
,.,NNS,O
Sentence: 1371,Carlos,NNS,B-LOC
,Julio,NNS,I-LOC
,Arosemena,NNS,I-LOC
,Tola,NNS,I-LOC
,kiti,NNS,I-LOC
Sentence: 1372,Isiboro,NNS,B-ORG
,Secure,NNS,I-ORG
,mamallaqta,NNS,I-ORG
,parki,NNS,I-ORG
Sentence: 1373,Piluta,NNS,B-ORG
,Hayt'ay,NNS,I-ORG
,Pachantin,NNS,I-ORG
,Kupa,NNS,I-ORG
,1990,NNS,I-ORG
Sentence: 1374,Manqu,NNS,B-PER
,Qhapaq,NNS,I-PER
,iskay,NNS,I-PER
,ñiqin,NNS,I-PER
Sentence: 1375,Vincent,NNS,B-PER
,Candela,NNS,I-PER
,-,NNS,O
,3,NNS,O
,.,NNS,O
Sentence: 1376,Piluta,NNS,B-ORG
,Hayt'ay,NNS,I-ORG
,Pachantin,NNS,I-ORG
,Kupa,NNS,I-ORG
,1974,NNS,I-ORG
Sentence: 1377,Awya,NNS,B-ORG
,Yala,NNS,I-ORG
,Mama,NNS,I-ORG
,Llaqtakunap,NNS,I-ORG
,Tantanakuynin,NNS,I-ORG
Sentence: 1378,Piluta,NNS,B-ORG
,Hayt'ay,NNS,I-ORG
,Pachantin,NNS,I-ORG
,Kupa,NNS,I-ORG
,2002,NNS,I-ORG
Sentence: 1379,[[Wampurushu,NNS,O
,'Leopardus,NNS,O
,wiedii,NNS,O
,',NNS,O
,",",NNS,O
,huk,NNS,O
,Amboró,NNS,B-ORG
,mamallaqta,NNS,I-ORG
,parkipi,NNS,I-ORG
,kawsaq,NNS,O
,uywam]],NNS,O
Sentence: 1380,.,NNS,O
,',NNS,O
,Liyun,NNS,B-PER
,XI,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 1381,Peter,NNS,B-PER
,Paul,NNS,I-PER
,Rubens,NNS,I-PER
Sentence: 1382,Urnu,NNS,B-ORG
,ñawch'i,NNS,I-ORG
,mama,NNS,I-ORG
,llaqta,NNS,I-ORG
,parki,NNS,I-ORG
Sentence: 1383,Piluta,NNS,B-ORG
,Hayt'ay,NNS,I-ORG
,Pachantin,NNS,I-ORG
,Kupa,NNS,I-ORG
,2002,NNS,I-ORG
Sentence: 1384,.,NNS,O
,',NNS,O
,Griguryu,NNS,B-PER
,VIII,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 1385,Qipa,NNS,B-ORG
,pinkuyllu,NNS,I-ORG
,',NNS,O
,(,NNS,O
,Clarinetto,NNS,O
,),NNS,O
,',NNS,O
Sentence: 1386,Chuqiyapu,NNS,B-LOC
,suyu,NNS,I-LOC
,",",NNS,O
,Bautista,NNS,B-LOC
,Saavedra,NNS,I-LOC
,pruwinsya,NNS,I-LOC
,",",NNS,O
,Franz,NNS,B-LOC
,Tamayo,NNS,I-LOC
,pruwinsya,NNS,I-LOC
,",",NNS,O
,Lariqaqa,NNS,B-LOC
,pruwinsya,NNS,I-LOC
Sentence: 1387,PUSAPUNA,NNS,O
,Cambridge,NNS,B-ORG
,Yachay,NNS,I-ORG
,Suntur,NNS,I-ORG
Sentence: 1388,Frankfurt,NNS,B-LOC
,am,NNS,I-LOC
,Main,NNS,I-LOC
,",",NNS,O
,Alimanya,NNS,B-LOC
Sentence: 1389,'3,NNS,O
,Romanzen,NNS,O
,',NNS,O
,(,NNS,O
,Robert,NNS,B-PER
,Schumann,NNS,I-PER
,),NNS,O
Sentence: 1390,Pelé,NNS,B-PER
,(,NNS,O
,23-X,NNS,O
,),NNS,O
Sentence: 1391,T'uru,NNS,B-ORG
,T'uru,NNS,B-ORG
,mamallaqta,NNS,I-ORG
,parki,NNS,I-ORG
Sentence: 1392,Yawar,NNS,B-ORG
,wiqi,NNS,I-ORG
,'Ochroma,NNS,O
,pyramidale,NNS,O
,',NNS,O
Sentence: 1393,.,NNS,O
,',NNS,O
,Antonio,NNS,B-PER
,José,NNS,I-PER
,de,NNS,I-PER
,Sucre,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 1394,Adolf,NNS,B-PER
,von,NNS,I-PER
,Baeyer,NNS,I-PER
,(,NNS,O
,),NNS,O
Sentence: 1395,Chilipi,NNS,B-ORG
,amachasqa,NNS,I-ORG
,sallqa,NNS,I-ORG
,suyukuna,NNS,I-ORG
Sentence: 1396,Piluta,NNS,B-ORG
,Hayt'ay,NNS,I-ORG
,Pachantin,NNS,I-ORG
,Kupa,NNS,I-ORG
,1990,NNS,I-ORG
Sentence: 1397,Berlin,NNS,B-ORG
,pirqa,NNS,I-ORG
,(,NNS,O
,1961-1989,NNS,O
,),NNS,O
Sentence: 1398,Piluta,NNS,B-ORG
,Hayt'ay,NNS,I-ORG
,Pachantin,NNS,I-ORG
,Kupa,NNS,I-ORG
,2002,NNS,I-ORG
Sentence: 1399,Jürgen,NNS,B-PER
,Grabowski,NNS,I-PER
,-,NNS,O
,10,NNS,O
,.,NNS,O
Sentence: 1400,.,NNS,O
,',NNS,O
,Anqash,NNS,B-LOC
,suyu,NNS,I-LOC
,',NNS,O
,.,NNS,O
Sentence: 1401,.,NNS,O
,',NNS,O
,Pawlu,NNS,B-PER
,III,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 1402,.,NNS,O
,',NNS,O
,Simun,NNS,B-PER
,Pidru,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 1403,.,NNS,O
,',NNS,O
,Taro,NNS,B-PER
,Aso,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 1404,.,NNS,O
,',NNS,O
,Hulyu,NNS,B-PER
,III,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 1405,PUSAPUNA,NNS,O
,Puyewe,NNS,B-LOC
,nina,NNS,I-LOC
,urqu,NNS,I-LOC
Sentence: 1406,PUSAPUNA,NNS,O
,Janq'uquta,NNS,B-LOC
,(,NNS,I-LOC
,Punu,NNS,I-LOC
,),NNS,I-LOC
Sentence: 1407,Apulupampa,NNS,B-ORG
,sallqa,NNS,I-ORG
,pacha,NNS,I-ORG
,suyu,NNS,I-ORG
Sentence: 1408,Inti,NNS,B-LOC
,',NNS,O
,(,NNS,O
,Sol,NNS,O
,),NNS,O
,',NNS,O
Sentence: 1409,Noel,NNS,B-ORG
,Kempff,NNS,I-ORG
,Mercado,NNS,I-ORG
,mamallaqta,NNS,I-ORG
,parki,NNS,I-ORG
Sentence: 1410,Tukuy,NNS,B-ORG
,runakunap,NNS,I-ORG
,qhapaq,NNS,I-ORG
,kaynin,NNS,I-ORG
Sentence: 1411,.,NNS,O
,',NNS,O
,Ion,NNS,B-PER
,Iliescu,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 1412,.,NNS,O
,',NNS,O
,Li,NNS,B-PER
,Peng,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 1413,Tarikiya,NNS,B-ORG
,flora,NNS,I-ORG
,faunapas,NNS,I-ORG
,mama,NNS,I-ORG
,llaqta,NNS,I-ORG
,risirwa,NNS,I-ORG
Sentence: 1414,Piluta,NNS,B-ORG
,Hayt'ay,NNS,I-ORG
,Pachantin,NNS,I-ORG
,Kupa,NNS,I-ORG
,1990,NNS,I-ORG
Sentence: 1415,PUSAPUNA,NNS,O
,Sunch'upampa,NNS,B-ORG
,chaku,NNS,I-ORG
,suyu,NNS,I-ORG
Sentence: 1416,Toribio,NNS,B-PER
,Rodríguez,NNS,I-PER
,de,NNS,I-PER
,Mendoza,NNS,I-PER
Sentence: 1417,Kutupaksi,NNS,B-ORG
,mama,NNS,I-ORG
,llaqta,NNS,I-ORG
,parki,NNS,I-ORG
Sentence: 1418,.,NNS,O
,',NNS,O
,José,NNS,B-PER
,Bernardo,NNS,I-PER
,de,NNS,I-PER
,Tagle,NNS,I-PER
,',NNS,O
,.,NNS,O
Sentence: 1419,Yakuri,NNS,B-ORG
,mama,NNS,I-ORG
,llaqta,NNS,I-ORG
,parki,NNS,I-ORG
Sentence: 1420,#¿NOMBRE?,NNS,O
,#¿NOMBRE?,NNS,O
,Afgansuyu,NNS,B-LOC
,Uma,NNS,B-PER
,kamayuq,NNS,I-PER
,.,NNS,O
Sentence: 1421,Tupaq,NNS,B-PER
,Amaru,NNS,I-PER
,iskay,NNS,I-PER
,ñiqin,NNS,I-PER
Sentence: 1422,Johann,NNS,B-PER
,Sebastian,NNS,I-PER
,Bach,NNS,I-PER
Sentence: 1423,China,NNS,B-LOC
,kalistu,NNS,I-LOC
,(,NNS,O
,'Eucalyptus,NNS,O
,camaldulensis,NNS,O
,',NNS,O
,),NNS,O
Sentence: 1424,PUSAPUNA,NNS,O
,Tarki,NNS,B-ORG
,kitilli,NNS,I-ORG
,(,NNS,I-ORG
,Asway,NNS,I-ORG
,),NNS,I-ORG
Sentence: 1425,Magdalena,NNS,B-LOC
,del,NNS,I-LOC
,Mar,NNS,I-LOC
,distritu,NNS,I-LOC
Sentence: 1426,Uma,NNS,B-LOC
,llaqtanqa,NNS,I-LOC
,Córdoba,NNS,B-LOC
,llaqtam,NNS,O
,.,NNS,O
Sentence: 1427,Kuri,NNS,B-LOC
,marka,NNS,I-LOC
,/,NNS,O
,Loja,NNS,B-LOC
,marka,NNS,I-LOC
,(,NNS,O
,Ikwadur,NNS,B-LOC
,),NNS,O
Sentence: 1428,Buliwyap,NNS,B-LOC
,Kunti,NNS,I-LOC
,Wallan,NNS,I-LOC
,",",NNS,O
,Antikuna,NNS,B-LOC
Sentence: 1429,Anti,NNS,B-LOC
,Walla,NNS,I-LOC
,(,NNS,I-LOC
,Piruw,NNS,I-LOC
,),NNS,I-LOC
Sentence: 1430,Yasuni,NNS,B-ORG
,mama,NNS,I-ORG
,llaqta,NNS,I-ORG
,parki,NNS,I-ORG
Sentence: 1431,Puka,NNS,B-LOC
,luwichu,NNS,I-LOC
,'Mazama,NNS,O
,americana,NNS,O
,',NNS,O
Sentence: 1432,Piluta,NNS,B-ORG
,Hayt'ay,NNS,I-ORG
,Pachantin,NNS,I-ORG
,Kupa,NNS,I-ORG
,1950,NNS,I-ORG
Sentence: 1433,Piluta,NNS,B-ORG
,Hayt'ay,NNS,I-ORG
,Pachantin,NNS,I-ORG
,Kupa,NNS,I-ORG
,2014,NNS,I-ORG
Sentence: 1434,Piruwanu,NNS,B-ORG
,pasu,NNS,I-ORG
,kawallu,NNS,I-ORG
Sentence: 1435,Pumaqucha,NNS,B-LOC
,(,NNS,I-LOC
,mawk'a,NNS,I-LOC
,llaqta,NNS,I-LOC
,),NNS,I-LOC
Sentence: 1436,.,NNS,O
,',NNS,O
,Urin,NNS,B-LOC
,Awya,NNS,I-LOC
,Yala,NNS,I-LOC
,.,NNS,O
,',NNS,O
Sentence: 1437,Kunti,NNS,B-LOC
,Walla,NNS,I-LOC
,(,NNS,I-LOC
,Ikwadur,NNS,I-LOC
,),NNS,I-LOC
Sentence: 1438,Mama,NNS,B-ORG
,Llaqtap,NNS,I-ORG
,San,NNS,I-ORG
,Markus,NNS,I-ORG
,Hatun,NNS,I-ORG
,Yachay,NNS,I-ORG
,Sunturnin,NNS,I-ORG
Sentence: 1439,Wolfgang,NNS,B-PER
,Overath,NNS,I-PER
